stop_id_from;stop_id_to;movements_norm
58;812;0.691
873;609;0.69084
602;67;0.69084
505;15;0.6908
713;68;0.69066
17;159;0.6903
205;307;0.69012
18;280;0.69006
521;469;0.69
462;431;0.68998
115;28;0.68991
639;822;0.6899
602;628;0.68964
115;349;0.68954
43;42;0.68946
556;514;0.68925
779;70;0.68904
103;298;0.68888
839;705;0.68888
115;334;0.68888
363;41;0.68882
320;695;0.68882
445;8;0.6887
547;604;0.68847
77;50;0.6882
835;608;0.688
7;469;0.68799
566;458;0.68799
695;70;0.68796
684;480;0.68751
40;715;0.68739
600;58;0.68738
40;795;0.68734
769;694;0.68704
750;764;0.68704
761;117;0.68704
750;842;0.68704
770;616;0.68701
410;737;0.68672
614;730;0.68637
758;469;0.68619
57;38;0.68604
819;37;0.686
115;58;0.68592
86;135;0.6858
650;112;0.68573
780;16;0.68565
797;319;0.6855
152;98;0.68544
628;531;0.68494
60;380;0.68478
535;750;0.68455
488;750;0.68401
410;116;0.684
102;705;0.68391
833;864;0.6839
240;445;0.68382
727;480;0.68382
55;84;0.68376
680;715;0.68365
426;464;0.68362
353;220;0.68352
593;433;0.68352
120;144;0.6834
295;351;0.68335
525;481;0.68322
467;432;0.68322
370;388;0.68322
660;67;0.68316
737;895;0.6831
770;654;0.6831
822;791;0.6831
20;16;0.68309
57;115;0.68306
57;630;0.6828
60;102;0.6827
390;519;0.68258
705;105;0.68256
622;598;0.68236
614;8;0.68228
652;549;0.68223
610;626;0.6822
577;581;0.682
580;481;0.682
15;58;0.6819
415;361;0.68187
18;497;0.68162
410;40;0.6816
900;657;0.68136
115;552;0.68119
612;659;0.68109
138;48;0.68104
198;250;0.681
657;462;0.68096
769;513;0.68096
753;406;0.68096
17;361;0.68094
18;404;0.68094
404;548;0.68094
594;334;0.68091
770;447;0.68078
497;437;0.6804
811;102;0.68034
695;834;0.67997
34;682;0.67983
509;690;0.67983
702;425;0.67983
517;503;0.67957
676;480;0.67947
37;39;0.67932
120;116;0.67932
394;225;0.67927
471;510;0.67884
795;849;0.67853
104;646;0.67827
104;817;0.67827
469;283;0.67771
850;301;0.67771
780;321;0.67771
467;488;0.67754
98;698;0.677
286;547;0.6768
639;871;0.67671
47;30;0.6766
254;512;0.67655
868;652;0.67624
684;858;0.67624
626;552;0.67607
824;732;0.676
348;389;0.67586
158;490;0.67519
268;213;0.67496
159;287;0.67434
695;841;0.674
274;359;0.67399
618;367;0.67366
581;501;0.67341
230;160;0.67338
750;813;0.67334
406;10;0.67289
915;93;0.67275
365;639;0.67266
31;715;0.67237
502;609;0.67221
873;719;0.67221
428;459;0.67221
32;342;0.67221
888;911;0.672
861;651;0.672
651;256;0.672
626;481;0.67192
643;458;0.67184
381;849;0.67179
77;49;0.67162
674;416;0.67135
18;577;0.67119
114;432;0.67116
688;529;0.67114
674;293;0.6711
419;614;0.67104
490;431;0.67077
610;319;0.67049
673;618;0.67032
61;63;0.67032
60;114;0.67026
797;18;0.66983
103;411;0.66979
13;22;0.66968
719;411;0.6696
136;54;0.66956
7;737;0.66935
103;733;0.66906
22;37;0.66893
410;464;0.66887
7;426;0.66872
73;139;0.66846
725;610;0.66844
33;469;0.66813
648;683;0.668
29;104;0.66729
158;126;0.66708
854;806;0.66706
778;12;0.66702
165;163;0.667
837;42;0.667
624;583;0.667
488;851;0.66695
385;161;0.66685
768;758;0.66674
300;818;0.6666
320;737;0.6666
158;779;0.6666
439;383;0.6665
477;38;0.6665
397;383;0.6665
783;72;0.66642
570;663;0.66632
488;784;0.66605
389;87;0.66605
742;90;0.66605
52;50;0.666
436;497;0.66593
576;11;0.66562
617;594;0.6656
88;139;0.66548
79;135;0.66548
602;491;0.66509
880;73;0.66504
126;8;0.66504
430;104;0.66468
66;115;0.66402
39;635;0.664
657;635;0.664
709;815;0.664
157;350;0.66389
430;421;0.66371
602;114;0.66364
614;304;0.6636
653;858;0.6636
405;41;0.66352
212;213;0.66352
758;741;0.66351
349;299;0.66348
138;456;0.66348
742;787;0.66303
437;13;0.66287
769;472;0.66272
421;471;0.66272
598;273;0.66265
416;8;0.66265
40;825;0.6626
60;31;0.66256
600;686;0.66246
460;437;0.66244
801;741;0.66229
587;563;0.66223
605;628;0.66215
8;580;0.66192
556;11;0.66186
60;115;0.66164
306;40;0.66074
741;367;0.66064
713;864;0.66061
389;487;0.66039
576;9;0.66023
589;652;0.66008
13;666;0.66008
610;521;0.65996
729;41;0.65968
747;654;0.65934
320;551;0.65915
541;698;0.65907
694;385;0.65903
227;640;0.65886
616;604;0.65883
48;82;0.65878
441;448;0.65862
414;16;0.65859
629;251;0.65812
318;614;0.65808
448;375;0.65798
669;612;0.65792
71;31;0.65772
652;415;0.65764
556;487;0.65762
41;825;0.65758
9;778;0.6574
12;323;0.6574
295;509;0.6574
3;90;0.6574
661;858;0.65728
686;656;0.65728
103;316;0.65728
640;628;0.65728
772;385;0.65712
158;488;0.65711
563;765;0.65704
651;718;0.657
461;535;0.65698
684;618;0.65697
109;650;0.65655
535;385;0.65635
729;32;0.65632
488;834;0.65627
582;41;0.656
945;243;0.656
796;639;0.656
478;509;0.65577
528;299;0.65567
158;695;0.65549
797;462;0.65536
515;715;0.65514
651;199;0.655
547;58;0.655
601;563;0.6549
676;416;0.65488
525;105;0.65481
463;588;0.65475
9;469;0.65458
488;56;0.65448
514;308;0.65448
873;548;0.65448
730;825;0.65437
298;487;0.65414
581;563;0.65406
235;307;0.65404
44;58;0.6538
41;814;0.65366
838;812;0.65366
374;588;0.6536
674;570;0.65349
286;653;0.65346
825;862;0.65331
867;32;0.653
426;354;0.65297
209;326;0.65296
850;753;0.65296
286;490;0.65296
59;84;0.65268
306;351;0.65262
89;90;0.65258
756;661;0.65254
566;18;0.65246
694;565;0.65244
150;98;0.65212
946;11;0.652
713;70;0.65192
59;34;0.65184
600;802;0.65151
467;708;0.65113
104;701;0.65096
413;9;0.65096
288;160;0.65082
731;747;0.65056
891;96;0.65052
147;161;0.65042
719;462;0.65024
912;863;0.65024
267;260;0.65
478;514;0.64978
99;142;0.64974
541;424;0.64933
802;811;0.64901
651;604;0.649
483;629;0.6488
661;817;0.64878
102;817;0.64878
661;646;0.64878
102;646;0.64878
40;914;0.64875
93;503;0.64875
15;127;0.64872
813;855;0.64866
675;696;0.64845
398;551;0.64845
727;378;0.64845
636;639;0.648
654;637;0.64797
514;349;0.64762
376;695;0.64752
753;595;0.64752
510;751;0.64752
563;659;0.64751
750;895;0.64746
230;445;0.64728
100;54;0.64718
98;718;0.647
660;531;0.64688
545;623;0.6468
264;629;0.64676
388;570;0.64665
814;657;0.64662
730;750;0.64632
351;639;0.6461
37;312;0.64602
82;87;0.64598
677;405;0.64592
737;750;0.64586
361;293;0.64577
238;254;0.64565
335;484;0.64554
833;884;0.64512
563;779;0.64508
800;114;0.645
797;447;0.64485
814;806;0.6447
131;137;0.64464
115;298;0.64464
839;749;0.64448
769;542;0.64448
628;367;0.64438
301;283;0.64438
158;737;0.64438
719;319;0.64437
349;311;0.64437
609;311;0.64437
657;361;0.64437
570;733;0.64428
41;802;0.64423
12;577;0.64391
835;833;0.64388
147;156;0.64362
547;709;0.64319
289;251;0.64296
40;70;0.64272
509;293;0.64235
653;644;0.64224
104;644;0.64224
272;434;0.64197
7;837;0.64189
368;653;0.64182
765;876;0.6417
541;485;0.64167
103;895;0.64152
515;752;0.64114
581;514;0.64108
568;579;0.64108
66;135;0.64084
67;889;0.64056
515;849;0.64053
786;99;0.6405
368;410;0.64039
747;616;0.64032
503;458;0.64031
515;680;0.64026
639;917;0.6401
93;628;0.6401
295;639;0.6401
392;521;0.64
651;181;0.64
509;682;0.63984
556;9;0.63984
477;722;0.63984
594;397;0.63984
34;703;0.63984
723;704;0.63984
772;481;0.63982
445;737;0.63969
515;708;0.63957
643;18;0.63954
407;528;0.63945
79;61;0.63936
9;325;0.63932
684;378;0.63924
9;765;0.639
872;929;0.639
881;39;0.639
555;11;0.63878
737;853;0.63873
558;528;0.63872
114;684;0.63832
728;628;0.63832
686;628;0.63832
937;768;0.638
154;100;0.63784
501;609;0.63759
9;558;0.63756
38;5;0.63753
534;28;0.63729
472;354;0.63729
623;361;0.63729
470;361;0.63729
661;621;0.63726
867;37;0.637
371;469;0.6369
525;548;0.6369
13;58;0.63689
528;451;0.63651
891;807;0.63648
422;494;0.63627
421;301;0.63627
651;178;0.636
651;166;0.636
541;554;0.63574
806;747;0.6354
839;734;0.63536
324;1;0.63536
455;9;0.63517
584;606;0.63511
694;115;0.63501
247;284;0.635
348;351;0.635
467;604;0.63479
461;447;0.63469
452;591;0.6346
533;535;0.63453
661;649;0.63429
8;4;0.63425
430;509;0.63423
891;822;0.63414
469;415;0.63405
469;299;0.63401
783;813;0.63372
601;623;0.63367
826;747;0.63365
612;687;0.6336
40;63;0.63352
765;888;0.63327
639;846;0.63307
710;514;0.63265
467;825;0.63256
43;16;0.6324
600;562;0.63232
780;778;0.63214
470;299;0.63213
41;730;0.63212
453;102;0.63209
653;764;0.632
501;563;0.63195
447;346;0.63193
741;571;0.63159
634;100;0.63159
818;630;0.63159
333;94;0.63145
389;778;0.63145
657;415;0.63135
622;309;0.63132
414;449;0.63126
198;237;0.631
313;357;0.63066
313;779;0.63066
62;87;0.63048
365;602;0.63024
535;638;0.63024
827;719;0.63006
335;551;0.63003
945;218;0.63
610;361;0.62977
41;818;0.62968
887;797;0.62939
281;434;0.62937
761;39;0.62928
245;617;0.62912
817;610;0.62912
547;677;0.62905
377;414;0.6288
305;310;0.62856
404;487;0.62856
39;420;0.62856
350;541;0.62856
350;570;0.62856
688;41;0.62832
800;41;0.628
800;671;0.628
436;358;0.62793
676;733;0.62776
756;546;0.62776
473;581;0.62744
445;485;0.62744
650;37;0.62737
33;481;0.62715
780;385;0.62712
684;416;0.62709
771;825;0.62697
614;473;0.62695
566;628;0.62662
491;384;0.62651
430;493;0.6264
629;522;0.6264
563;834;0.62619
584;514;0.62617
661;764;0.62568
487;301;0.62537
486;563;0.6253
4;508;0.62524
487;286;0.62524
421;661;0.62482
614;63;0.62472
103;61;0.62464
465;301;0.62458
433;451;0.62451
509;809;0.62449
653;589;0.6244
645;438;0.6244
13;129;0.62424
308;365;0.62418
609;380;0.62418
719;431;0.62416
780;732;0.624
617;628;0.624
768;38;0.62384
491;431;0.62379
102;728;0.62346
805;835;0.62327
521;105;0.62285
467;784;0.6228
814;801;0.6226
836;594;0.62244
41;82;0.6223
875;609;0.62216
850;321;0.62216
254;640;0.62193
79;67;0.6216
768;503;0.62152
521;115;0.62151
942;694;0.621
84;94;0.6206
1;3;0.62038
619;594;0.62019
117;16;0.62016
615;784;0.61997
455;600;0.61983
661;603;0.61968
694;462;0.61952
900;514;0.61934
462;367;0.6193
632;105;0.61929
114;773;0.61929
632;385;0.61929
139;147;0.61914
786;12;0.61911
800;35;0.619
730;795;0.61888
822;813;0.61853
359;483;0.61837
692;779;0.6183
737;94;0.61819
57;34;0.618
541;343;0.61781
238;434;0.61752
652;337;0.61739
479;551;0.61734
601;834;0.61715
69;137;0.61706
657;156;0.61695
115;451;0.61695
848;753;0.61695
10;454;0.61667
410;713;0.61664
348;750;0.61663
594;635;0.616
822;807;0.61596
732;760;0.61596
259;251;0.61579
498;336;0.61563
115;67;0.61548
638;522;0.61543
673;462;0.61533
58;791;0.61479
850;42;0.61467
104;523;0.61465
592;461;0.61456
426;375;0.61456
634;837;0.61452
843;59;0.61452
628;590;0.61437
487;96;0.61415
95;570;0.61415
40;751;0.61408
371;525;0.61398
451;400;0.61382
620;58;0.6138
487;742;0.61376
548;287;0.61375
445;402;0.61374
445;110;0.61374
445;106;0.61374
525;609;0.61374
369;525;0.61374
643;628;0.6137
563;598;0.6136
660;590;0.61344
350;114;0.61332
814;541;0.61331
533;102;0.61331
374;677;0.61308
724;660;0.61308
115;316;0.61304
769;628;0.61304
226;512;0.61296
473;655;0.6129
414;409;0.61289
312;456;0.61284
39;628;0.61276
888;851;0.61264
619;652;0.61262
433;713;0.61218
85;42;0.61214
44;80;0.61214
423;40;0.61202
604;391;0.612
33;53;0.612
145;98;0.61166
528;411;0.61144
541;436;0.61129
310;463;0.61122
350;628;0.6111
294;779;0.61105
839;416;0.61104
769;753;0.61104
406;409;0.61104
92;808;0.611
481;299;0.6109
95;99;0.61081
715;821;0.61069
700;514;0.61065
462;411;0.61043
67;894;0.6102
714;612;0.61009
488;651;0.61
875;822;0.60985
407;327;0.60955
496;13;0.60935
835;447;0.6093
752;825;0.60919
503;334;0.60913
680;829;0.609
832;32;0.609
778;385;0.60892
741;637;0.60885
660;396;0.60867
652;396;0.60867
633;652;0.6086
62;139;0.60848
26;5;0.60822
287;241;0.60813
695;735;0.608
808;741;0.608
706;461;0.608
448;325;0.60788
495;551;0.60753
579;636;0.60748
41;96;0.60741
425;436;0.6074
434;629;0.60736
250;160;0.60723
41;746;0.6072
1;509;0.60714
628;400;0.6071
348;41;0.60701
788;32;0.607
170;200;0.607
737;836;0.60697
27;114;0.60697
104;583;0.60697
306;102;0.60672
857;503;0.60672
103;304;0.60672
656;319;0.60662
15;19;0.60642
158;16;0.60638
320;517;0.60623
97;835;0.60606
57;380;0.606
214;944;0.606
407;469;0.60552
15;96;0.6055
563;914;0.6055
322;535;0.6055
405;40;0.60544
511;309;0.60526
115;737;0.6052
563;812;0.60503
503;504;0.60502
643;58;0.60498
695;748;0.60496
522;234;0.60496
445;752;0.60486
451;367;0.6045
310;8;0.60428
110;402;0.60423
458;453;0.6042
32;671;0.604
594;431;0.60387
81;56;0.60384
34;5;0.60374
114;721;0.60369
59;8;0.60352
771;813;0.60328
415;311;0.60324
42;361;0.60324
848;319;0.60324
313;40;0.60324
376;464;0.60285
710;35;0.60284
381;104;0.6027
521;447;0.60265
517;675;0.60249
17;375;0.60237
303;547;0.60237
534;30;0.60237
428;139;0.60237
547;432;0.60216
251;225;0.60209
338;614;0.60207
694;651;0.602
244;205;0.602
144;159;0.6018
102;529;0.60167
695;74;0.60144
324;351;0.60137
697;409;0.60129
727;416;0.60129
144;161;0.60112
58;61;0.60104
115;286;0.60103
765;70;0.60103
558;286;0.6006
570;552;0.60056
445;484;0.60049
629;432;0.60044
102;842;0.6004
597;676;0.6003
597;810;0.6003
91;114;0.6003
639;835;0.6003
1;623;0.60029
555;487;0.60029
580;563;0.60016
602;750;0.60013
706;7;0.6
726;772;0.6
945;946;0.6
800;651;0.6
875;548;0.59994
39;161;0.59994
657;161;0.59994
694;301;0.59994
863;447;0.59994
822;594;0.59988
503;384;0.59985
632;609;0.59963
42;385;0.59946
368;408;0.59913
767;694;0.59904
741;396;0.59904
49;104;0.599
49;102;0.599
657;411;0.59888
863;719;0.59874
787;899;0.59823
234;222;0.59808
13;481;0.59798
281;651;0.59793
656;639;0.59788
891;837;0.59787
521;548;0.59773
7;421;0.59773
843;661;0.59745
809;855;0.59745
843;653;0.59745
758;571;0.59745
843;768;0.59745
146;100;0.59738
41;859;0.59722
331;419;0.59714
393;487;0.59707
802;807;0.59706
109;98;0.597
322;13;0.59685
575;737;0.59685
1;459;0.59653
13;469;0.59635
660;451;0.59571
133;135;0.59568
57;10;0.5956
669;104;0.59549
143;114;0.595
595;472;0.59482
778;491;0.59458
275;225;0.59446
346;286;0.59444
88;137;0.59436
351;17;0.59408
857;18;0.59408
109;570;0.594
664;7;0.594
63;936;0.594
655;557;0.594
828;528;0.59392
567;600;0.59381
501;514;0.59377
713;795;0.59369
15;513;0.59364
404;11;0.59364
455;609;0.59364
20;429;0.59364
414;36;0.59364
138;36;0.59364
837;741;0.59363
620;752;0.59352
710;481;0.59322
8;553;0.59301
629;482;0.593
816;35;0.593
783;859;0.59259
441;299;0.59207
747;10;0.59198
576;535;0.59185
528;400;0.59168
511;220;0.59168
863;594;0.59148
393;535;0.5914
797;628;0.59119
414;406;0.59118
193;467;0.591
317;509;0.59099
81;50;0.59052
937;901;0.59
521;156;0.58994
698;784;0.58993
144;156;0.5899
652;451;0.5899
430;481;0.58986
441;750;0.58978
12;280;0.58969
423;623;0.58957
606;663;0.58954
42;156;0.58953
860;361;0.58953
338;779;0.58953
12;332;0.58937
252;213;0.58916
341;551;0.58915
394;253;0.58911
642;639;0.58909
628;452;0.58905
381;419;0.589
332;214;0.589
578;548;0.58883
288;779;0.58883
294;695;0.58883
160;713;0.58883
645;457;0.58872
533;114;0.58837
407;661;0.58824
91;503;0.5882
322;90;0.5882
295;1;0.5882
563;92;0.5882
405;639;0.58784
69;447;0.58782
488;752;0.58782
105;100;0.58781
627;11;0.58725
467;813;0.58717
56;834;0.58715
811;653;0.58696
245;264;0.58663
446;509;0.58652
401;426;0.58652
446;639;0.58652
8;581;0.58652
729;546;0.58646
574;437;0.58638
60;99;0.58636
35;514;0.58631
341;517;0.58629
441;692;0.58594
147;155;0.58582
137;155;0.58582
888;719;0.58579
282;259;0.58524
15;558;0.5852
570;549;0.58519
170;284;0.585
837;96;0.585
674;385;0.58498
17;595;0.58491
303;594;0.58491
3;375;0.58491
37;354;0.58491
349;156;0.5848
388;594;0.58455
462;400;0.58448
33;548;0.58439
578;563;0.58431
320;484;0.5843
238;274;0.58404
469;366;0.58386
602;622;0.58384
275;220;0.58384
222;205;0.58384
871;894;0.5838
33;447;0.58374
17;779;0.58373
767;528;0.58368
806;99;0.58353
452;658;0.5832
103;549;0.58311
45;142;0.5831
875;850;0.58302
52;102;0.583
567;11;0.58293
719;380;0.58176
365;547;0.58176
40;889;0.5817
57;96;0.58164
86;54;0.58164
786;780;0.58164
614;343;0.58144
868;660;0.58144
333;102;0.58144
563;813;0.58135
560;593;0.58128
464;104;0.58115
713;825;0.58114
657;431;0.5808
576;600;0.58075
353;251;0.58054
700;612;0.58045
571;737;0.58038
660;813;0.58038
665;100;0.58038
99;644;0.58038
36;8;0.58036
515;604;0.58036
562;220;0.58028
359;434;0.58019
115;663;0.58
772;656;0.57997
467;773;0.57997
556;509;0.5797
455;11;0.57965
295;40;0.57955
91;628;0.57955
594;590;0.57942
12;352;0.57919
13;822;0.57914
674;319;0.57893
37;469;0.57884
730;813;0.57882
567;17;0.57879
356;13;0.57875
580;596;0.57866
886;758;0.57856
656;361;0.57853
873;758;0.5784
44;56;0.57836
719;614;0.57828
507;618;0.57824
852;824;0.5781
111;100;0.578
39;595;0.57798
288;695;0.57772
657;293;0.57772
160;750;0.57772
445;692;0.57772
294;737;0.57772
374;686;0.57771
398;675;0.57771
351;535;0.57764
37;447;0.57748
828;822;0.57721
254;434;0.57713
392;606;0.577
689;776;0.577
137;148;0.57698
219;617;0.57672
482;234;0.57672
742;783;0.57669
487;336;0.57663
3;139;0.5766
768;481;0.57659
612;40;0.5764
797;16;0.57633
674;378;0.57624
441;361;0.57618
555;548;0.57618
528;493;0.57611
547;821;0.57609
105;750;0.57598
286;517;0.57596
48;70;0.57596
157;98;0.57596
567;535;0.57588
605;58;0.57576
38;8;0.57572
871;899;0.5757
676;319;0.57567
445;718;0.57564
598;282;0.57542
705;628;0.57512
562;309;0.5746
27;50;0.5746
433;40;0.57459
695;858;0.57456
403;116;0.57456
811;96;0.57447
33;609;0.57413
558;489;0.574
193;284;0.574
491;2;0.57393
778;770;0.57392
394;205;0.57384
622;394;0.5738
656;663;0.57379
421;410;0.57369
674;639;0.57369
487;771;0.57364
86;114;0.57362
488;34;0.57353
455;509;0.57345
828;558;0.57344
828;431;0.57344
563;675;0.57329
384;38;0.57319
426;31;0.57319
382;407;0.57319
563;699;0.57319
704;411;0.57319
704;691;0.57319
702;474;0.57319
617;447;0.57316
622;220;0.57316
253;239;0.57305
486;481;0.57288
353;225;0.57271
487;385;0.57233
750;862;0.57203
643;752;0.5718
254;307;0.57152
737;748;0.57152
647;461;0.57105
3;742;0.57103
38;881;0.571
730;94;0.5709
295;9;0.5709
742;96;0.5709
93;491;0.5709
104;630;0.57088
646;674;0.5708
547;783;0.57062
433;406;0.57054
632;656;0.57014
594;558;0.57009
867;688;0.57
491;554;0.56998
86;770;0.56975
61;893;0.5697
606;319;0.56962
452;553;0.56939
158;341;0.56936
679;558;0.56928
125;16;0.56916
743;754;0.56904
650;540;0.56901
353;253;0.569
240;288;0.56898
556;461;0.56894
99;115;0.56882
677;684;0.5688
857;676;0.5688
115;304;0.5688
453;766;0.56832
661;607;0.56816
710;612;0.5681
521;293;0.56808
694;411;0.568
601;41;0.568
758;38;0.56784
426;325;0.5678
573;9;0.5678
421;420;0.5678
328;463;0.5678
545;639;0.5676
404;563;0.56745
17;459;0.56745
3;595;0.56745
471;34;0.56745
377;31;0.56745
404;3;0.56745
105;159;0.56744
525;514;0.56742
602;482;0.56742
619;503;0.56739
783;787;0.56733
131;139;0.56712
16;658;0.567
200;270;0.567
826;719;0.56695
89;836;0.56695
838;39;0.56695
812;114;0.56695
639;805;0.56695
88;661;0.56695
105;58;0.56689
10;358;0.56685
310;818;0.56661
160;41;0.56661
887;481;0.56661
39;287;0.56661
875;469;0.56661
288;737;0.56661
657;287;0.56661
39;293;0.56661
515;818;0.56661
59;424;0.56656
556;548;0.56649
18;504;0.56633
602;692;0.56627
541;531;0.56627
701;528;0.56592
398;670;0.56592
102;678;0.56592
496;321;0.5659
356;750;0.5657
238;593;0.56545
410;588;0.56544
374;695;0.56544
13;139;0.56538
453;737;0.56528
317;600;0.56514
109;31;0.56505
923;932;0.565
71;654;0.56454
609;286;0.56441
36;34;0.56398
12;255;0.56391
444;535;0.56376
490;12;0.56364
268;212;0.56342
665;837;0.56331
117;542;0.56325
767;558;0.5632
13;133;0.56304
70;898;0.56304
57;651;0.563
778;732;0.563
7;102;0.56285
445;56;0.56274
394;251;0.56264
857;334;0.56248
82;92;0.56248
675;701;0.56248
104;721;0.56241
407;732;0.5624
139;159;0.56236
350;730;0.56211
860;156;0.56211
357;765;0.56211
313;602;0.56211
835;311;0.56211
824;361;0.56211
780;319;0.56211
338;40;0.56211
198;445;0.562
602;10;0.56197
13;742;0.56151
105;90;0.56142
605;98;0.56133
797;618;0.56127
24;10;0.56119
124;137;0.561
69;101;0.56064
12;508;0.56056
115;56;0.56046
772;538;0.56031
515;773;0.56031
89;853;0.56028
453;40;0.56016
840;741;0.56
200;247;0.56
439;411;0.55986
607;660;0.55965
226;258;0.55944
86;58;0.55944
471;737;0.55936
93;99;0.55926
98;87;0.55926
467;553;0.55924
579;13;0.55924
467;581;0.55924
577;497;0.55924
771;826;0.55904
883;657;0.55896
119;8;0.55896
515;562;0.55892
818;72;0.55891
623;299;0.55872
39;465;0.55872
542;312;0.55872
588;34;0.55872
71;104;0.5587
423;752;0.5582
491;452;0.5581
780;12;0.55809
767;431;0.55808
904;911;0.55808
787;884;0.55808
366;321;0.55797
567;9;0.55784
11;771;0.55765
49;12;0.5576
467;894;0.55752
95;83;0.55712
806;608;0.557
7;144;0.55692
64;101;0.55668
656;40;0.55647
535;301;0.5564
835;115;0.55632
257;284;0.556
861;720;0.556
674;40;0.55581
14;5;0.55579
836;18;0.55575
836;657;0.55575
741;161;0.5555
509;598;0.55536
333;765;0.55534
695;94;0.55529
103;287;0.55527
752;826;0.55519
681;557;0.555
52;106;0.555
7;39;0.55458
139;144;0.55454
669;505;0.5544
42;30;0.5542
47;38;0.5542
395;508;0.55403
606;530;0.55403
800;777;0.554
17;58;0.55397
751;732;0.55376
83;42;0.55372
563;692;0.55366
854;812;0.55361
600;90;0.5536
3;96;0.5536
563;87;0.5536
502;3;0.55348
731;694;0.55328
71;36;0.55328
158;517;0.55309
17;644;0.55304
828;411;0.55296
801;57;0.5528
75;104;0.55208
786;491;0.55164
758;637;0.55164
336;293;0.55148
713;826;0.55143
95;694;0.55134
105;462;0.55128
394;282;0.55123
250;288;0.55086
532;623;0.55081
13;127;0.5508
827;801;0.55071
725;514;0.55065
75;50;0.55056
79;63;0.55056
632;103;0.55048
632;538;0.55048
335;495;0.55048
761;657;0.55024
515;821;0.55014
35;420;0.54999
502;623;0.54999
547;554;0.54999
839;594;0.54984
115;530;0.54951
135;151;0.54944
563;622;0.54912
602;859;0.54898
623;624;0.54887
157;765;0.5484
313;41;0.5484
514;311;0.5484
229;205;0.54824
484;431;0.5481
430;489;0.5481
245;434;0.54802
872;932;0.548
285;165;0.548
307;483;0.54786
906;828;0.54784
749;754;0.54776
142;147;0.54774
219;390;0.54756
676;361;0.54738
769;117;0.5472
731;513;0.5472
824;115;0.54717
421;41;0.54704
651;36;0.547
768;469;0.54698
713;87;0.54696
765;835;0.54694
676;90;0.54694
741;36;0.54656
446;40;0.54653
682;703;0.54653
384;722;0.54653
100;837;0.54624
77;741;0.5461
487;299;0.54582
423;695;0.54578
4;395;0.54572
60;36;0.54572
626;549;0.54569
341;484;0.54562
452;581;0.5456
324;487;0.54544
488;641;0.54541
517;12;0.54516
490;16;0.54516
136;100;0.54502
13;94;0.54495
333;914;0.54495
9;917;0.54495
376;677;0.54492
205;593;0.54484
600;787;0.54482
640;609;0.54468
309;234;0.54468
103;396;0.54456
791;810;0.54441
346;283;0.54439
694;321;0.54439
609;283;0.54439
852;818;0.54432
400;367;0.5442
737;858;0.54416
66;34;0.54412
10;580;0.54393
606;361;0.54393
694;431;0.54384
1;37;0.54378
346;299;0.54357
570;412;0.54352
614;412;0.54352
549;784;0.5434
768;569;0.54318
614;865;0.543
709;755;0.543
359;617;0.54296
259;244;0.5428
498;481;0.54274
410;766;0.54272
710;548;0.54257
761;734;0.54248
714;514;0.54247
701;367;0.54234
721;670;0.54234
697;480;0.54234
478;548;0.54211
42;416;0.54208
824;608;0.542
623;604;0.54176
336;161;0.54171
541;298;0.5416
330;510;0.54126
357;570;0.54126
357;541;0.54126
7;595;0.54126
303;445;0.54126
40;709;0.54116
376;471;0.54112
73;101;0.54112
11;750;0.54097
42;34;0.54088
158;125;0.5406
626;810;0.54027
812;102;0.54027
230;288;0.54027
652;531;0.53966
20;4;0.53957
238;290;0.53946
449;572;0.53941
730;787;0.53931
680;861;0.539
778;753;0.53894
136;119;0.53856
136;130;0.53856
117;132;0.53856
513;472;0.53854
612;604;0.53852
657;661;0.53822
16;553;0.53813
18;395;0.53812
771;61;0.53812
117;416;0.53808
741;451;0.53808
547;698;0.53806
741;614;0.53802
223;307;0.538
441;742;0.53779
252;218;0.53766
912;828;0.5376
767;411;0.5376
639;864;0.53738
618;400;0.53732
52;92;0.53724
660;334;0.5372
103;343;0.5372
27;41;0.5372
564;600;0.53719
541;709;0.53715
501;478;0.53681
517;551;0.53674
95;79;0.53672
86;47;0.53636
888;941;0.536
109;594;0.53595
503;658;0.53595
656;530;0.53581
71;137;0.53566
873;69;0.53556
40;30;0.53534
619;105;0.5352
300;10;0.53512
731;472;0.53504
741;361;0.53469
313;467;0.53469
824;156;0.53469
740;760;0.53468
673;372;0.53424
1;25;0.53411
115;287;0.53403
922;878;0.534
41;849;0.53397
49;18;0.5338
52;12;0.5338
515;825;0.53372
614;90;0.5336
836;818;0.53352
275;251;0.53338
407;464;0.53331
283;300;0.53328
657;283;0.53328
741;293;0.53328
548;380;0.53328
39;283;0.53328
62;386;0.53328
39;397;0.5332
723;411;0.5332
509;34;0.5332
446;623;0.5332
623;699;0.5332
425;383;0.5332
407;690;0.5332
445;859;0.53314
136;98;0.53312
31;865;0.533
488;529;0.53268
483;481;0.53268
95;93;0.53257
116;31;0.53253
404;514;0.53253
19;513;0.53253
886;828;0.53248
137;156;0.53244
11;809;0.53233
225;290;0.53227
581;548;0.53196
602;437;0.53196
388;503;0.5319
69;653;0.53178
433;41;0.53163
37;548;0.53139
598;353;0.5313
835;824;0.53126
14;2;0.53123
795;818;0.53102
159;286;0.531
639;898;0.53096
632;115;0.53082
642;40;0.53082
614;485;0.53081
149;100;0.53074
727;618;0.53055
675;678;0.53055
205;249;0.53044
17;144;0.5304
59;30;0.5304
